-2.0402	1.0923
-2.5952	1.4557
-1.759	0.42183
-3.2043	0.97211
-2.4939	0.35069
0.52061	0.39542
3.0175	-0.15813
1.7309	1.5682
0.68009	-2.7765
-1.556	-1.4003
-2.261	0.64717
-0.97174	0.44651
1.8875	-1.3252
1.2798	0.83256
1.1588	-1.2538
0.15464	-0.97948
-0.28848	0.44479
0.27227	-0.092719
1.8755	0.60477
2.3761	1.4153
2.3836	1.6608
1.8771	-0.49795
-0.43427	0.84448
-0.36993	-0.62133
1.0232	-0.76
1.3842	0.58537
-0.50722	0.67662
-0.26986	-0.28344
-0.081652	-1.0107
-0.91404	-0.19928
-0.23713	-0.7025
0.93002	-0.92843
0.37008	1.118
-0.96009	2.1067
-0.37124	-0.57408
-0.68232	0.019152
0.15162	-0.077839
0.37555	1.9381
1.5311	0.95281
1.3647	2.4379
1.2772	-0.78739
0.57629	0.59604
-0.39541	-0.13125
0.040649	-0.34803
0.5454	-0.73464
-1.0382	0.12228
-0.5518	-0.1721
-0.39882	-2.8338
-0.4711	-0.26741
0.087566	-0.091639
0.88686	1.048
0.41213	-1.3382
1.3283	-2.5852
0.056705	-0.86696
0.99922	-0.79072
-0.11899	1.2107
0.8594	0.99185
1.7044	1.5779
0.4554	1.9977
1.1694	0.47991
-0.42026	0.54214
0.15128	-0.90121
-0.38828	-1.2797
-0.28457	-0.8095
-0.4568	-0.046269
-0.66339	-0.36753
-1.4117	0.89439
-0.54868	0.76142
-0.64109	-0.30874
-0.88074	0.55652
0.0087011	-1.3438
-0.93221	0.20054
-0.64393	-0.33186
0.37617	-1.9967
-0.5306	1.1095
1.242	-0.69614
0.71298	1.3916
0.18281	3.0678
0.13953	1.543
-0.77187	-0.9959
-1.1929	0.81329
-0.53015	-0.70641
-1.012	-0.13417
-0.40421	-0.69247
-0.54295	-0.54365
-2.0234	-1.1928
-0.39509	-1.3981
-0.85075	-1.4429
-0.9415	-1.5225
-0.61886	0.37751
-1.313	0.67287
-0.74237	-0.32091
0.23769	-0.84742
0.25595	1.3654
1.1997	0.28678
1.0754	-0.36712
0.56686	-0.41067
0.86388	-0.62356
-0.62953	-1.4569
0.5631	-1.6541
-0.80691	-0.64034
-0.30404	-0.52376
-0.87993	-1.3313
-1.7656	0.12559
-0.41029	-0.37332
-1.0476	-0.23374
-0.4563	-1.0487
-0.33931	-0.060757
-0.43265	-1.1253
-0.91754	0.90699
0.22027	-0.71973
0.65374	-0.8137
-0.34018	0.57662
1.566	-0.50968
1.2653	0.38564
0.49896	-1.2976
-0.71476	0.87499
-0.15317	-0.64054
-0.34475	-0.011242
-1.0443	-1.096
-2.0799	1.0574
-0.91319	0.32772
-0.84791	-0.65119
-1.0256	0.21795
-0.63158	0.62747
-1.3195	0.33745
-0.36983	-0.9925
0.29048	-0.63112
-0.092264	0.53457
0.3852	0.11091
0.63033	-0.13334
1.5173	0.064126
1.9732	0.86763
1.5118	2.0939
-0.072472	1.7701
-0.08499	0.52504
1.0724	-1.6189
-0.84702	-0.53317
0.51675	-0.006636
-0.26331	-0.90145
-0.63144	-0.015113
0.086362	-1.5077
-0.93294	-0.19683
-0.37834	-0.57132
0.50221	0.060729
-0.77959	1.5215
-0.29739	1.1105
0.99036	-0.87415
0.19543	0.62828
0.020951	2.5573
2.2714	-0.11268
1.7721	1.4173
1.8715	0.87547
2.173	0.96226
0.75593	0.25734
-0.42315	1.0399
-0.16281	0.52905
0.71913	-1.0039
-0.81437	-0.22295
-0.73128	0.1715
-0.88255	0.4619
-0.064018	-0.51916
-0.77252	-0.71582
-1.9467	0.38977
-0.52499	-1.3456
-0.99707	0.54279
-0.76606	2.569
0.27232	0.77317
0.43454	-0.83685
-0.47739	1.5013
0.70756	2.0544
0.74712	0.59226
0.59464	1.2544
0.62488	-0.57943
-0.14233	1.5502
0.18448	-0.96556
-0.85394	-0.066289
-0.036036	-0.073697
-0.074708	0.68883
-0.17725	1.0604
0.041138	0.69444
-0.71403	-0.20548
-0.51335	0.62089
0.22963	-1.4498
-0.45972	-0.032213
0.47125	-0.88958
0.7583	-0.19111
0.97409	0.47426
0.99512	0.028763
0.81682	1.2202
0.64054	-0.072107
1.1336	-0.43256
-0.44329	-0.0015106
-0.21631	-1.5684
-0.69345	-0.14989
-0.23976	-1.0038
-0.65376	-0.39623
-0.026092	0.30294
-0.2911	-0.81785
0.20922	0.36519
-1.8141	0.72952
-2.8005	1.7405
-1.9198	0.32575
-3.5028	1.0462
-2.0015	0.63117
0.43033	0.31037
2.7374	-0.011207
1.5865	1.9749
0.99185	-2.381
-1.568	-1.2432
-2.4484	0.70416
-0.67775	0.58115
1.9572	-1.3132
1.0626	0.75595
1.248	-1.4675
0.14661	-1.0524
0.13107	0.57988
0.085827	-0.31228
2.2085	0.91486
2.1399	1.4558
2.4737	1.7195
1.8265	-0.65022
-0.50076	0.98587
-0.060468	-0.66402
0.94364	-1.0602
1.2224	0.86562
-0.45339	0.59963
0.40954	-0.10639
-0.43332	-0.98703
-1.1208	-0.3008
-0.25482	-0.66338
1.4691	-0.79752
-0.246	0.8764
-1.0778	2.0904
-0.5456	-0.97977
-0.59581	0.072153
0.47305	0.016261
0.5668	2.1844
1.8381	1.0475
1.1905	2.5136
1.2163	-0.96662
1.1051	0.44389
-0.11457	-0.06527
-0.17251	-0.44624
0.31397	-0.88348
-0.57661	0.31273
-0.3752	-0.32055
-0.27597	-2.5245
-0.23984	-0.071006
0.39586	-0.23774
0.77997	0.9033
0.48094	-1.5693
0.64913	-2.2808
-0.010357	-1.0074
0.98081	-0.74232
-0.21151	1.307
0.84235	1.0416
1.4918	1.325
0.34979	2.053
